#MPRN: 10005282085
Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2024-06-01,0,0,0.0895,0.4755,4.043,4.0945,4.0965,4.1165,4.12,4.0965,3.148,2.3985,0.0445,0.0105,0.0235,0,0,0,0,0.0245,0.0255,0.014,0.026,0.01,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.015,0.0165,0.0165,0.0125,0.0105,0.012,0.0095,0.0055,0.0075,0.0055
2024-06-02,0,0,0.1235,0.478,4.0585,4.122,4.1145,4.1345,4.1585,4.175,3.311,2.3795,0.033,0.0075,0,0,0,0,0,0.0195,0.009,0.0015,0,0.008,0.016,0.0165,0,0.016,0.023,0.015,0.0085,0,0,0,0,0.002,0.0305,0.001,0.0305,0.058,0.0525,0.053,0.0495,0.045,0.0545,0.046,0.025,0.0065
2024-06-03,0,0.008,0.2595,0.495,4.047,4.439,4.343,4.4945,4.1265,4.157,3.3405,2.4025,0.0465,0.0075,0,0,0,0,0.0075,0.0055,0.0085,0.0105,0.0125,0.012,0.047,0.0505,0.009,0.003,0,0,0,0,0,0,0,0,0.08,0.083,0.211,0.0695,0.055,0.052,0.049,0.053,0.017,0.0125,0.035,0.0075
2024-06-04,0,0.14,0.297,0.501,3.8755,3.9145,3.912,3.9455,3.938,3.9255,3.117,2.2125,0.044,0.011,0,0.049,0,0.0005,0.018,0.054,0.047,0.051,0.0255,0.026,0.0495,0.0155,0.006,0,0.007,0.0155,0,0.106,0.426,0.0615,0.026,0.017,0.0825,0.066,0.0555,0.0465,0.017,0.0435,0.0505,0.049,0.0505,0.056,0.0505,0.0205
2024-06-05,0,0.1215,0.2885,0.493,1.6735,1.699,1.6915,1.7055,1.7285,1.687,0.9465,0.141,0.0135,0.0095,0,0,0,0,0,0.048,0.0305,0.0545,0.048,0.0385,0.0045,0,0,0,0,0.01,0.0025,0.0005,0.0185,0.026,0.0275,0.0665,0.1505,0.015,0.014,0.02,0.055,0.0505,0.048,0.0455,0.045,0.061,0.018,0.0105
2024-06-06,0.1035,0.299,0.2785,0.51,3.955,3.946,3.9555,3.969,3.956,3.93,3.176,2.1485,0.056,0.01,0.0175,0.0635,0.1275,0.055,0.1135,0.0455,0.5145,0.3305,0.047,0.039,0.023,0.018,0.0225,0.066,0.0235,0.0135,0.027,0.0275,0.0185,0.025,0.0125,0.0105,0,0.0385,0.0495,0.0485,0.046,0.061,0.056,0.0505,0.049,0.05,0.046,0.0245
2024-06-07,0,0.209,0.304,0.881,3.9505,4.6105,3.9615,3.9855,3.983,3.9695,2.999,2.2315,0.0485,0.0495,0.079,0,0,0,0,0.032,0.054,0.033,0.041,0.054,0.056,0.015,0.068,0.0235,0.0125,0,0,0.012,0.0125,0.013,0,0.01,0.0125,0.0275,0.519,0.049,0.0505,0.0465,0.0495,0.0305,0.0115,0.0155,0.0105,0.0105
2024-06-08,0,0.2485,0.299,0.5215,3.95,3.989,3.984,4.0095,4.006,3.9935,3.094,2.246,0.0605,0.0095,0,0,0,0,0.003,0.018,0.0525,0.0315,0.0425,0.0425,0.056,0.0265,0,0.0435,0.0445,0.02,0.014,0.014,0.028,0.0145,0,0,0,0.02,0.013,0.0115,0.0125,0.0115,0.014,0.0095,0.0085,0.012,0.0115,0.009
2024-06-09,0,0,0.1645,0.501,1.6725,1.684,1.6905,1.708,1.712,1.667,0.7495,0.1625,0.0115,0.011,0,0.0005,0,0,0,0.0405,0.051,0.0595,0.0455,0.0585,0.0605,0.0685,0.0365,0.022,0.001,0.0005,0.015,0.174,0,0,0,0.0895,0.296,0.256,0.0605,0.0625,0.0525,0.033,0.0115,0.0115,0.0115,0.011,0.0095,0.009
2024-06-10,0.2755,0.3065,0.285,0.53,4.0485,4.0765,4.218,4.1155,4.127,4.098,3.2475,2.299,0.0545,0.011,0,0,0.0785,0.03,0.0235,0.026,0.182,0.071,0.0695,0.0675,0.041,0.1405,0.0275,0.0555,0.024,0.0125,0.027,0.1275,0.1185,0.0265,0.037,0.051,0.0455,0.0125,0.0125,0.022,0.0205,0.0225,0.014,0.0145,0.01,0.01,0.0115,0.008
2024-06-11,0,0.1275,0.28,0.4875,3.8855,3.9315,3.936,3.951,3.9575,3.938,2.788,2.0625,0.044,0,0,0,0.0325,0.0775,0.0015,0.0015,0.017,0.016,0,0.012,0.0195,0.0095,0,0.009,0.0195,0,0,0.1115,0.166,0.0725,0.0675,0.269,0.022,0.0095,0.053,0.0525,0.009,0.008,0.031,0.433,0.425,0.4085,0.3385,0.28
2024-06-12,0.2915,0.2715,0.2765,0.519,1.6645,1.681,1.6975,1.7045,1.717,1.6985,1.074,0.163,0,0,0,0.0775,0.02,0.004,0.017,0.001,0,0,0,0,0.0325,0,0.0125,0.0335,0.0675,0.055,0.039,0.0595,0.025,0.021,0,0.0065,0.1405,0.011,0.02,0.0555,0.05,0.0475,0.0535,0.0535,0.021,0.0095,0.009,0.0065
2024-06-13,0,0.196,0.276,0.535,4.071,4.0855,4.525,4.338,4.664,4.1625,2.7325,2.3175,0.0225,0,0.0155,0.0215,0.121,0.06,0.029,0.099,0.0695,0.0315,0.0165,0.0005,0.0115,0.0105,0,0.007,0.0085,0.0205,0,0.02,0.2025,0.2595,0.01,0.0125,0.0235,0.0455,0.2455,0.039,0.008,0.0115,0.053,0.007,0.007,0.007,0.01,0.039
2024-06-14,0.31,0.274,0.2935,0.5265,3.883,3.924,3.9355,3.97,3.955,3.972,3.3555,2.085,0.069,0,0.012,0,0,0,0.013,0,0.011,0.011,0.028,0.0235,0.025,0.0055,0,0.017,0.0175,0.041,0.073,0.0065,0.0275,0.018,0.0105,0.001,0.0795,0.073,0,0.0095,0.008,0.0085,0.0075,0.0075,0.0075,0.0075,0.0085,0.0065
2024-06-15,0,0,0.2865,0.5265,1.6665,1.695,1.695,1.7225,1.7215,1.7355,0.643,0.177,0,0,0,0,0,0,0.351,0.0505,0.0695,0.0645,0.8,0.3435,0.023,0,0.061,0.0345,0.0085,0.014,0.028,0,0.0075,0,0,0,0,0,0.0155,0.008,0.0085,0.0095,0.0105,0.0075,0.0075,0.0275,0.528,0.509
2024-06-16,0.4995,0.473,0.3575,0.5855,3.946,3.9365,3.9405,3.964,3.9605,3.951,3.3595,2.1575,0.9745,0.913,0.7505,0.7475,0.4855,0,0,0.014,0.048,0.041,0.0205,0.0915,0.0485,0.0155,0.0475,0.014,0.027,0.0005,0.013,0.0445,0.024,0.0125,0.0185,0.1665,0.1255,0.035,0.0425,0.024,0.0225,0.1105,0.0205,0.0135,0.071,0.985,0.7355,0.3055
2024-06-17,0.445,0.27,0.25,0.4965,3.9975,4.028,4.042,4.064,4.066,4.05,3.3185,2.2285,0.0285,0,0,0,0.012,0.017,0.035,0.0105,0.001,0,0.025,0.002,0,0,0.0135,0.012,0,0.0055,0.0075,0.0795,0.0525,0.063,0.0455,0.0865,0.0455,0.291,0.9705,0.624,0.5995,0.361,0.4735,0.493,0.3595,0.372,0.317,0.295
2024-06-18,0.275,0.262,0.2655,0.505,3.865,4.311,4.053,4.456,4.027,3.9235,3.3755,2.173,0.0545,0.006,0.1565,0,0.003,0.0035,0,0,0,0.0035,0,0,0,0,0.0355,0,0,0.002,0,0,0.0045,0.0055,0.0015,0.3105,0.3125,0.4765,1.585,0.4885,0.373,0.3055,0.3425,0.3485,0.3005,0.4665,0.441,0.4535
2024-06-19,0.404,0.3815,0.4095,0.5795,1.674,1.6885,1.6845,1.7175,1.699,1.675,1.287,0.111,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.01,0.0005,0.0115,0.054,0.1655,0.0175,0,0,0,0,0.168,0,0.0085,0.045,0.054,0.0615,0.2725,0.647,1.5595,0.8895,1.01,0.8235,0.3415
2024-06-20,0.2615,0.2795,0.2635,0.534,1.7135,1.6765,1.691,1.707,1.7085,1.6805,1.09,0.1835,0,0,0.024,0,0,0,0,0.014,0,0.0285,0,0,0.0005,0,0,0,0,0,0,0,0,0.049,0.1185,0.4785,0.1095,0.051,0.138,0.3915,0.355,0.254,0.51,0.3785,0.3975,0.6135,1.394,0.8625
2024-06-21,0.384,0.3435,0.303,0.5405,3.89,3.94,3.9705,3.9725,3.958,3.9505,3.526,2.0975,0.026,0,0.217,0.103,0.0485,0.0265,0.01,0,0,0.0145,0.029,0.03,0.03,0,0,0,0,0.0025,0.0005,0.009,0.075,0.062,0.0335,0,0.0165,0.1155,0.0615,0.0175,0.0515,0.0535,0.06,0.0375,0.0195,0.013,0.0125,0.0105
2024-06-22,0.26,0.2745,0.27,0.552,4.4065,4.127,4.7265,4.1035,4.095,4.068,3.336,2.237,0.057,0,0,0,0,0.0035,0,0,0,0.002,0.023,0.104,0.0005,0,0,0,0,0,0.009,0.026,0.023,0,0,0,0,0.009,0.071,0.007,0.011,0.038,0.0475,0.046,0.047,0.047,0.046,0.039
2024-06-23,0,0.3545,0.45,0.6595,4.0275,4.0805,4.0865,4.1005,4.092,4.085,3.2625,2.279,1.1385,0.966,0.8265,0.216,0.0145,0,0.139,0.041,0.1315,0.0195,0.0615,0.01,0.013,0.064,0.0285,0.0255,0.026,0.0415,0.0355,0.034,0.0125,0.008,0.007,0.0005,0.129,0.03,0.0375,0.0515,0.0615,0.0425,0.051,0.0535,0.048,0.0505,0.021,0.022
2024-06-24,0.4035,0.789,0.3115,0.553,3.8425,3.8975,3.8835,3.923,3.939,3.912,3.237,2.1035,0.039,0,0.1115,0.002,0.037,0.059,0.0075,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0455,0.072,0.023,0,0.002,0.16,0.05,0.047,0.122,0.664,0.2595,0.2655,0.322,0.392,0.3845,0.42,0.406
2024-06-25,0.4075,0.358,0.3275,0.555,4.289,3.984,4.597,3.9855,3.982,3.9865,3.4725,2.174,0.042,0,0,0.015,0.0795,0.081,0.162,0.041,0.0715,0.0585,0.0275,0.0075,0,0,0,0,0,0,0,0.123,0.0175,0.0245,0.007,0.839,0.7465,0.461,0.9105,1.144,0.4255,1.3305,0.758,0.8815,0.3785,0.314,0.2765,0.267
2024-06-26,0.2465,0.256,0.26,1.0455,4.038,4.08,4.102,4.0725,4.077,4.074,3.522,2.237,0.0295,0,0,0.07,0.2915,0.2895,0.098,0.013,0.0205,0.031,0.0295,0.029,0.042,0.015,0.03,0.0255,0.023,0.028,0.0305,0.044,0.0005,0.0075,0.0285,0.289,0.008,0.0255,0.058,0.101,0.067,0.0645,0.051,0.0485,0.1615,0.677,1.254,0.745
2024-06-27,0.5645,0.412,0.3275,0.556,2.041,1.7165,2.3605,1.746,1.737,1.704,1.2195,0.1565,0,0,0.0005,0,0.004,0,0.0005,0.0015,0,0.0195,0.0125,0.008,0.066,0.0525,0.021,0.031,0.06,0,0.02,0.053,0,0.0115,0,0.0125,0.1935,0.0195,0.01,0.0135,0.018,0.0225,0.0505,0.046,0.047,0.045,0.0485,0.042
2024-06-28,0,0.07,0.323,0.5775,4.3625,4.3645,4.3355,4.147,4.6725,4.0795,3.293,2.204,0.0365,0,0,0,0.0005,0.0075,0.001,0.003,0.02,0.058,0,0,0.02,0.0125,0,0,0,0,0,0,0,0.0005,0.0345,0.0235,0.063,0.118,0.131,0.075,0.0115,0.0095,0.0075,0.017,0.0075,0.007,0.2465,0.335
2024-06-29,0.3025,0.294,0.919,0.576,3.869,3.9285,3.933,3.998,3.979,3.978,3.572,2.1405,0.314,0,0,0,0,0.043,0.0425,0.0085,0.023,0,0.0245,0.1,0.011,0.252,0.1115,0.031,0.0535,0.2005,0.2425,0.0815,0.065,0.0235,0.185,0.1035,0.3675,0.0465,0.124,0.3655,0.549,0.2905,0.3965,0.4275,0.3625,0.3995,0.451,0.4115
2024-06-30,0.4195,0.4405,0.353,0.645,3.975,4.12,4.4655,4.328,4.0135,4.5585,3.413,2.1585,0.0275,0,0,0,0.0105,0.0765,0,0.0005,0.035,0.0065,0.0225,0.028,0.0405,0,0,0,0.0125,0,0,0,0,0.0145,0.0035,0.0005,0.1715,0.953,0.176,0.302,0.356,0.229,0.327,0.35,0.355,0.321,0.2775,0.2715
2024-07-01,0.258,0.2515,0.706,0.6005,2.05,2.0525,1.9535,1.676,1.6965,1.6955,1.3295,0.162,0,0.0135,0,0,0.117,0.0035,0,0,0.018,0.007,0.0005,0,0,0,0,0.002,0,0,0,0.0035,0.0495,0.0315,1.103,1.4225,1.221,1.052,0.6,0.5195,0.259,0.3735,0.4175,0.457,0.3505,0.3255,0.297,0.295
2024-07-02,0.2915,0.28,0.2995,0.5975,1.6725,1.701,1.714,1.7195,1.7215,1.7155,1.1405,0.106,0,0,0,0,0.0235,0.0225,0.008,0.0095,0,0.0005,0,0,0,0,0,0,0.001,0,0.024,0.0005,0.0005,0.037,0.006,0.0615,0.003,0,0.0125,0.2175,0.7375,0.374,0.4215,0.4165,0.41,0.4345,0.6095,0.316
2024-07-03,0.2735,0.264,0.265,0.585,1.651,1.672,1.6675,1.689,1.7035,1.6795,1.207,0.1625,0,0.001,0,0,0.116,0,0.006,0,0.0175,0.0235,0,0.016,0,0.0075,0.009,0.0125,0.0115,0.0005,0.027,0.013,0.0135,0,0.001,0.002,0.109,0.1265,0.043,0.007,0.009,0.007,0.025,0.007,0.007,0.0095,0.009,0.007
2024-07-04,0,0.0255,0.9325,0.619,4.5115,4.344,3.985,4.1375,4.41,3.9295,3.1995,2.0425,0.0425,0,0.016,0,0.276,0.0155,0.0135,0.032,0.041,0.0335,0.0445,0.0265,0.0415,0.021,0.018,0.0175,0.0755,0.0545,0.133,0.0315,0.031,0.01,0.211,0.0165,0,0,0.046,0.121,0.049,0.0525,0.048,0.05,0.049,0.0515,0.011,0.012
2024-07-05,0,0.0605,0.2555,0.5585,3.869,3.948,3.9175,3.9265,3.955,3.9235,3.121,2.0495,0.038,0,0,0,0.2465,0.0825,0,0,0.027,0,0,0,0.0035,0,0,0.0005,0,0.0275,0.0545,0.021,0.0575,0.0205,0.1315,0.0645,0.3515,0.3155,0.2905,0.0395,0.0475,0.305,0.3525,0.2925,0.275,0.343,0.372,0.327
2024-07-06,0.3405,0.507,0.4455,0.5675,3.8505,3.9085,3.9245,3.92,3.938,3.9395,3.223,2.0905,0.029,0,0,0,0,0,0.23,0.0675,0.0005,0.002,0.0085,0,0,0,0,0,0,0,0,0.014,0.01,0.009,0,0,0.0315,0.0405,0.0705,0.076,0.06,0.0505,0.0425,0.02,0.01,0.008,0.0065,0.005
2024-07-07,0.3235,0.389,0.335,0.609,1.702,2.1695,2.203,1.772,1.8895,2.2115,0.802,0.1945,0,0,0,0,0,0,0.031,0,0.019,0,0.0165,0,0,0.008,0,0,0.034,0.0005,0.028,0.0035,0.0115,0.0235,0.022,0.0255,0.4495,0.347,0.0525,0.1105,0.294,0.755,0.311,0.4215,0.407,0.3785,0.372,0.3535
2024-07-08,0.312,0.313,0.331,0.647,4.297,3.9955,4.601,3.979,3.971,3.9625,3.487,2.0865,0.042,0,0,0.0155,0.2815,0.008,0.019,0.04,0.055,0.0435,0.029,0.0415,0.048,0.045,0.015,0.084,0.1675,0.06,0.0335,0.0155,0.016,0.009,0,0,0.0015,0.058,0.0525,0.0495,0.057,0.0785,0.0505,0.053,0.044,0.0175,0.011,0.0085
2024-07-09,0,0.0555,0.283,0.5835,1.6615,1.69,1.697,1.707,1.729,1.758,0.8335,0.185,0,0,0,0,0.914,0.511,0.425,0.338,0.26,0.698,0.4105,0.8805,0.5615,0.127,0.3825,0.5885,0.0585,0.12,0.053,0.065,0.0675,0.4165,0.2245,1.0185,1.8535,0.4795,0.41,0.5635,0.3145,0.3675,0.443,0.441,0.4805,0.854,0.5175,0.4545
2024-07-10,0.46,0.39,0.98,0.7305,3.892,3.9455,3.951,3.955,3.9585,3.9685,3.486,2.125,1.0545,1.1775,1,0.7855,0.255,0.1125,0.0655,0.038,0.0135,0.0125,0.019,0.009,0.3425,0.0375,0.0015,0.159,0.0035,0.311,0,0.0015,0,0.0705,0.573,1.209,0.0585,0.0325,0.4635,0.319,0.214,0.64,0.351,0.3605,0.37,0.4295,0.3655,0.3195
2024-07-11,0.2985,0.2535,0.265,0.5995,3.998,4.0405,4.0515,4.066,4.0705,4.096,3.465,2.247,0.0475,0,0,0,0.0955,0.111,0.002,0,0.025,0.018,0.0185,0.0155,0.118,0.1325,0.0865,0.017,0.0425,0.02,0.0135,0.0095,0.0205,0.017,0.0155,0.1155,0.1105,0.009,0.0135,0.042,0.0495,0.0445,0.053,0.0525,0.055,0.3,0.386,0.3715
2024-07-12,0.2785,0.2805,0.2685,0.614,1.659,2.2395,2.053,1.744,2.1475,1.862,0.9235,0.161,0,0,0,0,0.0035,0.0025,0,0.005,0.0195,0.0025,0,0.011,0.0395,0.4295,0.566,0.2715,0.1415,0.094,0,0,0,0,0.06,0,0.0005,0.0235,0.238,0.457,0.3955,0.3625,0.3305,0.3075,0.345,0.351,0.3375,0.2695
2024-07-13,0.271,0.5925,0.248,0.5785,3.87,3.8945,3.9085,3.937,3.9395,3.9495,3.2855,2.0665,0.028,0,0,0,0.0005,0.051,0.0105,0,0,0.028,0.015,0.0625,0.051,0.046,0.022,0.023,0,0.02,0.0305,0.014,0.034,0.0205,0,0,0.196,0.112,0.0565,0.0515,0.0475,0.0465,0.0105,0.0105,0.0085,0.0115,0.011,0.0405
2024-07-14,0,0.1415,0.258,0.599,3.8515,3.89,3.9175,3.9365,3.9205,3.938,3.1235,2.034,0.0465,0,0,0,0,0.0035,0.0055,0.008,0.039,0,0.4805,0.258,0.138,0.0125,0.007,0,0,0.021,0.014,0,0.055,1.1905,1.4305,0.4275,0.0185,0,0.0215,0.5115,1.1795,1.6905,0.8405,0.568,0.567,0.544,0.6235,0.755
2024-07-15,1.3,1.159,0.654,1.098,4.2285,4.2535,4.2685,4.278,4.145,4.096,3.6765,2.133,0.035,0,0.0005,0.022,0.161,0.188,0,0,0,0,0,0.4345,0.199,0.184,0.1385,0,0.0235,0.023,0.2945,0.35,0.2255,0.025,0.104,0.035,0,0.3855,0.8295,0.17,0.23,0.518,0.735,0.6265,0.5815,0.667,0.3185,0.316
2024-07-16,0.23,0.162,0.1785,0.505,1.55,1.59,1.5575,1.566,1.6165,1.597,1.097,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0.0085,0.006,0.0035,0.003,0.006,0.004
2024-07-17,0.057,0.123,0.1185,0.4455,1.5145,1.507,1.5175,1.5435,1.543,1.5555,0.81,0.052,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0.009,0.008,0.003,0.001,0.0005,0.007,0,0
2024-07-18,0.015,0.133,0.108,0.468,1.524,1.5205,1.5475,1.5585,1.5665,1.5785,0.851,0.076,0,0,0,0,0,0,0,0,0,0,0.0055,0.0045,0.0105,0.009,0.01,0.0095,0.014,0,0.021,0.0005,0,0.0025,0,0,0,0,0,0,0,0,0.012,0.0035,0.0005,0.0055,0.003,0
2024-07-19,0,0,0,0.3865,1.568,1.5855,1.561,1.5805,1.5995,1.584,0.159,0.0765,0,0,0,0,0,0,0.0155,0.0085,0.022,0.0285,0.075,0.021,0.007,0.011,0,0.0105,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.0085,0.0055,0,0.002,0.003,0.003
2024-07-20,0,0,0,0.3775,1.5165,1.553,1.5415,1.55,1.563,1.557,0.1085,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0,0.0005,0.0145,0.027,0.053,0.0965,0.3985,0.085,0.116,0.1165,0.0995
2024-07-21,0.112,0.1225,0.421,0.4835,1.5025,1.531,1.53,1.535,1.5645,1.565,0.552,0.0595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.0045,0.0065,0.001,0.0055,0.003,0,0.02
2024-07-22,0.1075,0.089,0.0975,0.4685,1.4745,1.512,1.52,1.535,1.5475,1.552,0.885,0.0685,0,0,0.0225,0.343,0,0.0935,0.0225,0.0115,0.045,0.0185,0,0,0,0,0,0,0.007,0.006,0.0055,0.0055,0.0065,0.008,0,0,0,0,0,0.0095,0.0045,0.006,0.0045,0.002,0.003,0,0,0
2024-07-23,0,0,0.058,0.474,1.5165,1.5315,1.543,1.552,1.5645,1.569,0.638,0.075,0,0,0,0,0.0005,0,0,0,0,0,0,0,0.018,0.0085,0,0,0,0.0035,0.032,0,0,0,0,0,0,0,0,0,0.0005,0.0105,0.004,0.0015,0.0055,0,0.002,0.0005
2024-07-24,0.067,0.162,0.178,0.513,1.561,1.58,1.586,1.603,1.5965,1.631,0.947,0.1015,0,0,0,0,0,0.0685,0.0365,0,0,0.0635,0.0445,0.0095,0.0585,0,0.0065,0.0115,0,0,0,0.057,0.034,0.0125,0.0035,0.0025,0,0,0,0,0.004,0.0115,0.008,0.0005,0.0025,0.0005,0,0.001
2024-07-25,0,0.021,0.0905,0.471,1.4975,1.514,1.5265,1.539,1.547,1.5725,0.673,0.057,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135,0.0065,0.003,0.005,0.005,0.004,0.004
2024-07-26,0,0.118,0.117,0.472,1.5175,1.523,1.535,1.552,1.557,1.5665,1.053,0.0505,0,0,0,0,0,0,0,0.003,0.002,0.001,0.003,0,0,0,0.0015,0.002,0.006,0,0.0025,0.0045,0,0,0,0,0,0,0,0,0.0105,0.007,0.005,0.001,0.0025,0,0.0045,0.005
2024-07-27,0,0,0,0.4215,1.5625,1.534,1.5315,1.5565,1.5495,1.503,0.0995,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.0035,0.0075,0.002,0.0005,0.0005,0.003,0.0005
2024-07-28,0,0.051,0.095,0.4755,1.4985,1.495,1.5375,1.53,1.539,1.563,0.911,0.0585,0,0,0,0,0,0,0,0,0,0.002,0.0025,0,0,0.002,0.0045,0,0,0.0015,0.0025,0.0025,0.006,0.0045,0.0025,0,0,0,0,0,0.0125,0.0095,0.006,0.0015,0.007,0.006,0.0035,0.002
2024-07-29,0,0,0.0995,0.4795,1.5005,1.513,1.5175,1.547,1.5345,1.551,0.5095,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0.0075,0.0015,0.0045,0.0015,0.0005,0.0005
2024-07-30,0,0.0875,0.0965,0.4755,1.4785,1.5145,1.5305,1.525,1.5435,1.5645,1.005,0.0625,0,0,0,0,0,0,0,0,0.0015,0.002,0,0,0,0.001,0.002,0.0015,0.0055,0,0.0015,0.0035,0,0,0,0,0,0,0,0,0,0,0.0095,0.002,0.0005,0.007,0.0045,0
2024-07-31,0,0,0,0.4275,1.514,1.518,1.536,1.5375,1.534,1.5695,0.6365,0.058,0,0,0,0,0,0,0,0,0.0045,0.002,0.006,0.002,0.0015,0,0,0.0015,0.0015,0.004,0.0025,0.004,0.0015,0,0,0,0,0,0,0,0,0.008,0.003,0.003,0.0025,0.0025,0.004,0.005
2024-08-01,0,0,0,0.414,1.522,1.5405,1.517,1.5455,1.5575,1.556,0.1855,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115,0.0025,0.0005,0.0045,0.0055,0.0015,0.001
2024-08-02,0,0,0,0.4605,1.5315,1.522,1.5325,1.5525,1.549,1.5655,0.652,0.057,0,0,0,0,0,0,0,0,0.004,0.0045,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.0075,0.004,0.0035,0.003,0.0065,0.0035
2024-08-03,0.0595,0.108,0.094,0.5005,1.5055,1.4985,1.519,1.537,1.599,1.552,0.954,0.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.0035,0.002,0.002,0.002,0,0.002,0,0,0,0,0,0,0.001,0.0115,0.004,0.002,0.0065,0.0015,0,0.0015
2024-08-04,0,0,0.0515,0.4975,1.51,1.523,1.509,1.545,1.539,1.544,0.5525,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2705,0,0,0,0,0,0,0.005,0.383,0.078,0.0945,0.1065,0.092,0.0925,0.109
2024-08-05,0.0845,0.1045,0.4295,0.511,1.502,1.5225,1.5415,1.553,1.5385,1.5655,0.411,0.0625,0,0,0,0,0,0,0.006,0.0045,0.005,0.007,0.003,0.004,0.0065,0.002,0.0015,0.0015,0.005,0.002,0,0.005,0.0015,0,0,0,0,0,0,0,0,0.008,0.01,0.0035,0.0075,0.0045,0.0045,0.0035
2024-08-06,0,0,0,0.435,1.5115,1.5345,1.5745,1.563,1.57,1.576,0.194,0.063,0,0,0,0,0,0,0,0,0,0,0.003,0,0.003,0,0,0,0,0,0,0,0,0,0.0015,0.0015,0,0,0,0,0.0065,0.0085,0.0055,0.0025,0.003,0.003,0.002,0.0025
2024-08-07,0,0,0,0.439,1.5215,1.524,1.545,1.5485,1.5565,1.5005,0.0995,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.0035,0.002,0.002,0.0005,0.0005,0.001
2024-08-08,0,0.035,0.113,0.4875,1.4875,1.5095,1.5105,1.5335,1.5355,1.5765,0.671,0.0525,0,0,0,0,0.0135,0.0185,0.01,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0115,0.003,0.004,0.001,0.0005,0.002,0.006
2024-08-09,0.089,0.0995,0.0925,0.5,1.488,1.507,1.5335,1.527,1.546,1.5935,1.002,0.0725,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0025,0,0.001,0,0,0,0,0,0,0.0045,0.008,0.003,0.0045,0.002,0.0055,0,0.0015
2024-08-10,0,0,0,0.4515,1.524,1.521,1.533,1.543,1.55,1.3605,0.0855,0.0825,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.001,0.003,0.002,0.002,0.0015,0,0,0,0,0,0,0,0,0.007,0.001,0.005,0.002,0.001,0.001,0.002
2024-08-11,0,0,0,0.449,1.51,1.518,1.543,1.5265,1.552,1.385,0.092,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.001,0,0,0,0.002,0.001,0,0,0,0.0005,0,0,0.009,0.004,0.012,0.007,0.002,0.003,0.004,0.0005,0.001
2024-08-12,0,0,0,0.454,1.516,1.5255,1.5375,1.5515,1.562,1.576,0.1535,0.053,0,0,0,0,0.0285,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.081,0.1495,0.1565,0.175,0.155,0.1785,0.171,0.1095
2024-08-13,0,0,0.0085,0.6,1.5955,1.5995,1.6135,1.613,1.6415,1.641,0.653,0.125,0,0,0,0,0.002,0.0705,0,0.0765,0,0,0,0,0,0,0,0.0065,0,0,0.008,0.0065,0,0,0,0,0,0,0,0,0.005,0.0965,0.1145,0.128,0.1195,0.127,0.1275,0.0945
